JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
ST|Stocks et production|ST202600596|20260527|310000|Stock de cafe vert|||TOR-099|20260527|Stock de cafe vert|0,00|1146,84|||20260527||
ST|Stocks et production|ST202600597|20260527|603200|Variation des stocks d'emballages|||TOR-099|20260527|Consommation d'emballages|144,31|0,00|||20260527||
ST|Stocks et production|ST202600597|20260527|320000|Stock d'emballages et fournitures|||TOR-099|20260527|Stock d'emballages|0,00|144,31|||20260527||
ST|Stocks et production|ST202600598|20260527|355000|Stock de cafe torrefie|||TOR-099|20260527|Stock de cafe torrefie, brassin TOR-099|1737,24|0,00|||20260527||
ST|Stocks et production|ST202600598|20260527|713500|Variation des stocks de produits finis|||TOR-099|20260527|Production stockee|0,00|1737,24|||20260527||
AC|Achats|AC202600024|20260528|601000|Achats de cafe vert|||LOT-019|20260528|Cafe vert Colombie Huila, lot LOT-019|8184,00|0,00|||20260528||
AC|Achats|AC202600024|20260528|445660|TVA deductible|||LOT-019|20260528|TVA deductible 5,5 %|450,12|0,00|||20260528||
AC|Achats|AC202600024|20260528|401000|Fournisseurs|||LOT-019|20260528|Fournisseur Belco|0,00|8634,12|||20260528||
ST|Stocks et production|ST202600599|20260528|310000|Stock de cafe vert|||LOT-019|20260528|Stock de cafe vert, lot LOT-019|8184,00|0,00|||20260528||
ST|Stocks et production|ST202600599|20260528|603100|Variation des stocks de cafe vert|||LOT-019|20260528|Variation des stocks de cafe vert|0,00|8184,00|||20260528||
CA|Caisse|CA202600140|20260528|530000|Caisse|||CA202600140|20260528|Encaissements de la journee|560,05|0,00|||20260528||
CA|Caisse|CA202600140|20260528|701000|Ventes de cafe torrefie|||CA202600140|20260528|13.9 kg de cafe torrefie|0,00|387,25|||20260528||
CA|Caisse|CA202600140|20260528|445710|TVA collectee|||CA202600140|20260528|TVA collectee 5,5 %|0,00|21,30|||20260528||
CA|Caisse|CA202600140|20260528|706000|Prestations, bar et degustations|||CA202600140|20260528|Bar et degustations|0,00|137,73|||20260528||
CA|Caisse|CA202600140|20260528|445710|TVA collectee|||CA202600140|20260528|TVA collectee 10 %|0,00|13,77|||20260528||
ST|Stocks et production|ST202600600|20260528|713500|Variation des stocks de produits finis|||ST202600600|20260528|Destockage de produits finis|130,33|0,00|||20260528||
ST|Stocks et production|ST202600600|20260528|355000|Stock de cafe torrefie|||ST202600600|20260528|Stock de cafe torrefie|0,00|130,33|||20260528||
VE|Ventes|VE202600159|20260528|512000|Banque|||VE202600159|20260528|Encaissement Stripe|535,49|0,00|||20260528||
VE|Ventes|VE202600159|20260528|701000|Ventes de cafe torrefie|||VE202600159|20260528|18.5 kg de cafe torrefie|0,00|487,61|||20260528||
VE|Ventes|VE202600159|20260528|708500|Ports factures|||VE202600159|20260528|Ports factures|0,00|17,55|||20260528||
VE|Ventes|VE202600159|20260528|445710|TVA collectee|||VE202600159|20260528|TVA collectee 5,5 %|0,00|26,82|||20260528||
VE|Ventes|VE202600159|20260528|445710|TVA collectee|||VE202600159|20260528|TVA collectee 20 %|0,00|3,51|||20260528||
ST|Stocks et production|ST202600601|20260528|713500|Variation des stocks de produits finis|||ST202600601|20260528|Destockage de produits finis|173,43|0,00|||20260528||
ST|Stocks et production|ST202600601|20260528|355000|Stock de cafe torrefie|||ST202600601|20260528|Stock de cafe torrefie|0,00|173,43|||20260528||
VE|Ventes|VE202600160|20260528|411000|Clients|||FA-2026-0060|20260528|Client Epicerie Bonne Graine, facture FA-2026-0060|4770,28|0,00|||20260528||
VE|Ventes|VE202600160|20260528|701000|Ventes de cafe torrefie|||FA-2026-0060|20260528|294 kg de cafe torrefie|0,00|4521,59|||20260528||
VE|Ventes|VE202600160|20260528|445710|TVA collectee|||FA-2026-0060|20260528|TVA collectee 5,5 %|0,00|248,69|||20260528||
ST|Stocks et production|ST202600602|20260528|713500|Variation des stocks de produits finis|||ST202600602|20260528|Destockage de produits finis|2757,00|0,00|||20260528||
ST|Stocks et production|ST202600602|20260528|355000|Stock de cafe torrefie|||ST202600602|20260528|Stock de cafe torrefie|0,00|2757,00|||20260528||
ST|Stocks et production|ST202600603|20260528|603100|Variation des stocks de cafe vert|||TOR-100|20260528|Consommation de cafe vert|1627,87|0,00|||20260528||
ST|Stocks et production|ST202600603|20260528|310000|Stock de cafe vert|||TOR-100|20260528|Stock de cafe vert|0,00|1627,87|||20260528||
ST|Stocks et production|ST202600604|20260528|603200|Variation des stocks d'emballages|||TOR-100|20260528|Consommation d'emballages|160,45|0,00|||20260528||
ST|Stocks et production|ST202600604|20260528|320000|Stock d'emballages et fournitures|||TOR-100|20260528|Stock d'emballages|0,00|160,45|||20260528||
ST|Stocks et production|ST202600605|20260528|355000|Stock de cafe torrefie|||TOR-100|20260528|Stock de cafe torrefie, brassin TOR-100|1931,52|0,00|||20260528||
ST|Stocks et production|ST202600605|20260528|713500|Variation des stocks de produits finis|||TOR-100|20260528|Production stockee|0,00|1931,52|||20260528||
CA|Caisse|CA202600141|20260529|530000|Caisse|||CA202600141|20260529|Encaissements de la journee|562,99|0,00|||20260529||
CA|Caisse|CA202600141|20260529|701000|Ventes de cafe torrefie|||CA202600141|20260529|13.6 kg de cafe torrefie|0,00|380,56|||20260529||
CA|Caisse|CA202600141|20260529|445710|TVA collectee|||CA202600141|20260529|TVA collectee 5,5 %|0,00|20,93|||20260529||
CA|Caisse|CA202600141|20260529|706000|Prestations, bar et degustations|||CA202600141|20260529|Bar et degustations|0,00|146,82|||20260529||
CA|Caisse|CA202600141|20260529|445710|TVA collectee|||CA202600141|20260529|TVA collectee 10 %|0,00|14,68|||20260529||
ST|Stocks et production|ST202600606|20260529|713500|Variation des stocks de produits finis|||ST202600606|20260529|Destockage de produits finis|128,08|0,00|||20260529||
ST|Stocks et production|ST202600606|20260529|355000|Stock de cafe torrefie|||ST202600606|20260529|Stock de cafe torrefie|0,00|128,08|||20260529||
VE|Ventes|VE202600161|20260529|512000|Banque|||VE202600161|20260529|Encaissement Stripe|549,68|0,00|||20260529||
VE|Ventes|VE202600161|20260529|701000|Ventes de cafe torrefie|||VE202600161|20260529|19.0 kg de cafe torrefie|0,00|500,54|||20260529||
VE|Ventes|VE202600161|20260529|708500|Ports factures|||VE202600161|20260529|Ports factures|0,00|18,01|||20260529||
VE|Ventes|VE202600161|20260529|445710|TVA collectee|||VE202600161|20260529|TVA collectee 5,5 %|0,00|27,53|||20260529||
VE|Ventes|VE202600161|20260529|445710|TVA collectee|||VE202600161|20260529|TVA collectee 20 %|0,00|3,60|||20260529||
ST|Stocks et production|ST202600607|20260529|713500|Variation des stocks de produits finis|||ST202600607|20260529|Destockage de produits finis|178,03|0,00|||20260529||
ST|Stocks et production|ST202600607|20260529|355000|Stock de cafe torrefie|||ST202600607|20260529|Stock de cafe torrefie|0,00|178,03|||20260529||
ST|Stocks et production|ST202600608|20260529|603100|Variation des stocks de cafe vert|||TOR-101|20260529|Consommation de cafe vert|1482,00|0,00|||20260529||
ST|Stocks et production|ST202600608|20260529|310000|Stock de cafe vert|||TOR-101|20260529|Stock de cafe vert|0,00|1482,00|||20260529||
ST|Stocks et production|ST202600609|20260529|603200|Variation des stocks d'emballages|||TOR-101|20260529|Consommation d'emballages|144,96|0,00|||20260529||
ST|Stocks et production|ST202600609|20260529|320000|Stock d'emballages et fournitures|||TOR-101|20260529|Stock d'emballages|0,00|144,96|||20260529||
ST|Stocks et production|ST202600610|20260529|355000|Stock de cafe torrefie|||TOR-101|20260529|Stock de cafe torrefie, brassin TOR-101|1745,04|0,00|||20260529||
ST|Stocks et production|ST202600610|20260529|713500|Variation des stocks de produits finis|||TOR-101|20260529|Production stockee|0,00|1745,04|||20260529||
BQ|Banque|BQ202600096|20260529|512000|Banque|||FA-2026-0025|20260529|Virement recu|4244,86|0,00|||20260529||
BQ|Banque|BQ202600096|20260529|411000|Clients|||FA-2026-0025|20260529|Client Bureau Partage Confluence, facture FA-2026-0025|0,00|4244,86|||20260529||
BQ|Banque|BQ202600097|20260529|512000|Banque|||FA-2026-0027|20260529|Virement recu|4261,75|0,00|||20260529||
BQ|Banque|BQ202600097|20260529|411000|Clients|||FA-2026-0027|20260529|Client Bureau Partage Confluence, facture FA-2026-0027|0,00|4261,75|||20260529||
BQ|Banque|BQ202600098|20260529|512000|Banque|||FA-2026-0033|20260529|Virement recu|4517,64|0,00|||20260529||
BQ|Banque|BQ202600098|20260529|411000|Clients|||FA-2026-0033|20260529|Client Hotel Bellecour, facture FA-2026-0033|0,00|4517,64|||20260529||
BQ|Banque|BQ202600099|20260529|512000|Banque|||FA-2026-0037|20260529|Virement recu|4067,44|0,00|||20260529||
BQ|Banque|BQ202600099|20260529|411000|Clients|||FA-2026-0037|20260529|Client Hotel Bellecour, facture FA-2026-0037|0,00|4067,44|||20260529||
BQ|Banque|BQ202600100|20260529|512000|Banque|||FA-2026-0040|20260529|Virement recu|4473,28|0,00|||20260529||
BQ|Banque|BQ202600100|20260529|411000|Clients|||FA-2026-0040|20260529|Client Hotel Bellecour, facture FA-2026-0040|0,00|4473,28|||20260529||
BQ|Banque|BQ202600101|20260529|512000|Banque|||FA-2026-0043|20260529|Virement recu|3688,23|0,00|||20260529||
BQ|Banque|BQ202600101|20260529|411000|Clients|||FA-2026-0043|20260529|Client Cafe des Artisans, facture FA-2026-0043|0,00|3688,23|||20260529||
BQ|Banque|BQ202600102|20260529|512000|Banque|||FA-2026-0048|20260529|Virement recu|4365,57|0,00|||20260529||
BQ|Banque|BQ202600102|20260529|411000|Clients|||FA-2026-0048|20260529|Client Restaurant La Passerelle, facture FA-2026-0048|0,00|4365,57|||20260529||
BQ|Banque|BQ202600103|20260529|401000|Fournisseurs|||BQ202600103|20260529|Fournisseurs|11034,82|0,00|||20260529||
BQ|Banque|BQ202600103|20260529|512000|Banque|||BQ202600103|20260529|Virements emis|0,00|11034,82|||20260529||
CA|Caisse|CA202600142|20260530|530000|Caisse|||CA202600142|20260530|Encaissements de la journee|554,61|0,00|||20260530||
CA|Caisse|CA202600142|20260530|701000|Ventes de cafe torrefie|||CA202600142|20260530|13.0 kg de cafe torrefie|0,00|361,86|||20260530||
CA|Caisse|CA202600142|20260530|445710|TVA collectee|||CA202600142|20260530|TVA collectee 5,5 %|0,00|19,90|||20260530||
CA|Caisse|CA202600142|20260530|706000|Prestations, bar et degustations|||CA202600142|20260530|Bar et degustations|0,00|157,14|||20260530||
CA|Caisse|CA202600142|20260530|445710|TVA collectee|||CA202600142|20260530|TVA collectee 10 %|0,00|15,71|||20260530||
ST|Stocks et production|ST202600611|20260530|713500|Variation des stocks de produits finis|||ST202600611|20260530|Destockage de produits finis|121,79|0,00|||20260530||
ST|Stocks et production|ST202600611|20260530|355000|Stock de cafe torrefie|||ST202600611|20260530|Stock de cafe torrefie|0,00|121,79|||20260530||
BQ|Banque|BQ202600104|20260531|613200|Locations immobilieres|||BQ202600104|20260531|Loyer de la boutique|2150,00|0,00|||20260531||
BQ|Banque|BQ202600104|20260531|613200|Locations immobilieres|||BQ202600104|20260531|Loyer de l'atelier|2480,00|0,00|||20260531||
BQ|Banque|BQ202600104|20260531|445660|TVA deductible|||BQ202600104|20260531|TVA deductible 20 %|926,00|0,00|||20260531||
BQ|Banque|BQ202600104|20260531|512000|Banque|||BQ202600104|20260531|Prelevement du bailleur|0,00|5556,00|||20260531||
PA|Paie|PA202600005|20260531|641100|Salaires et traitements|||PA202600005|20260531|Salaires bruts, TOR|8200,00|0,00|||20260531||
PA|Paie|PA202600005|20260531|641100|Salaires et traitements|||PA202600005|20260531|Salaires bruts, BTQ|4000,00|0,00|||20260531||
PA|Paie|PA202600005|20260531|641100|Salaires et traitements|||PA202600005|20260531|Salaires bruts, WEB|1400,00|0,00|||20260531||
PA|Paie|PA202600005|20260531|641100|Salaires et traitements|||PA202600005|20260531|Salaires bruts, GRO|1600,00|0,00|||20260531||
PA|Paie|PA202600005|20260531|641100|Salaires et traitements|||PA202600005|20260531|Salaires bruts, ADM|1800,00|0,00|||20260531||
PA|Paie|PA202600005|20260531|645100|Charges de securite sociale|||PA202600005|20260531|Charges patronales|7140,00|0,00|||20260531||
PA|Paie|PA202600005|20260531|421000|Personnel, remunerations dues|||PA202600005|20260531|Net a payer|0,00|13260,00|||20260531||
PA|Paie|PA202600005|20260531|431000|Securite sociale et organismes sociaux|||PA202600005|20260531|Cotisations sociales|0,00|10880,00|||20260531||
BQ|Banque|BQ202600105|20260531|421000|Personnel, remunerations dues|||BQ202600105|20260531|Net a payer|13260,00|0,00|||20260531||
BQ|Banque|BQ202600105|20260531|512000|Banque|||BQ202600105|20260531|Virements de paie|0,00|13260,00|||20260531||
BQ|Banque|BQ202600106|20260531|606100|Energie, electricite et gaz|||BQ202600106|20260531|Energie de l'atelier|1658,85|0,00|||20260531||
BQ|Banque|BQ202600106|20260531|606100|Energie, electricite et gaz|||BQ202600106|20260531|Energie de la boutique|467,88|0,00|||20260531||
BQ|Banque|BQ202600106|20260531|445660|TVA deductible|||BQ202600106|20260531|TVA deductible 20 %|425,35|0,00|||20260531||
BQ|Banque|BQ202600106|20260531|512000|Banque|||BQ202600106|20260531|Prelevement Enedis|0,00|2552,08|||20260531||
BQ|Banque|BQ202600107|20260531|616000|Primes d'assurance|||BQ202600107|20260531|Prime mensuelle|412,00|0,00|||20260531||
BQ|Banque|BQ202600107|20260531|512000|Banque|||BQ202600107|20260531|Prelevement assureur|0,00|412,00|||20260531||
BQ|Banque|BQ202600108|20260531|623100|Publicite et marketing|||BQ202600108|20260531|Campagnes et contenus|1191,61|0,00|||20260531||
BQ|Banque|BQ202600108|20260531|445660|TVA deductible|||BQ202600108|20260531|TVA deductible 20 %|238,32|0,00|||20260531||
BQ|Banque|BQ202600108|20260531|512000|Banque|||BQ202600108|20260531|Prelevements divers|0,00|1429,93|||20260531||
BQ|Banque|BQ202600109|20260531|622600|Honoraires, expert comptable|||BQ202600109|20260531|Honoraires mensuels|540,00|0,00|||20260531||
BQ|Banque|BQ202600109|20260531|445660|TVA deductible|||BQ202600109|20260531|TVA deductible 20 %|108,00|0,00|||20260531||
BQ|Banque|BQ202600109|20260531|512000|Banque|||BQ202600109|20260531|Virement cabinet|0,00|648,00|||20260531||
BQ|Banque|BQ202600110|20260531|624100|Transports sur ventes|||BQ202600110|20260531|Expeditions en ligne|1058,56|0,00|||20260531||
BQ|Banque|BQ202600110|20260531|624100|Transports sur ventes|||BQ202600110|20260531|Livraisons professionnelles|648,80|0,00|||20260531||
BQ|Banque|BQ202600110|20260531|445660|TVA deductible|||BQ202600110|20260531|TVA deductible 20 %|341,47|0,00|||20260531||
BQ|Banque|BQ202600110|20260531|512000|Banque|||BQ202600110|20260531|Prelevement transporteur|0,00|2048,83|||20260531||
BQ|Banque|BQ202600111|20260531|606300|Petit equipement et entretien|||BQ202600111|20260531|Filtres, outillage, entretien|227,90|0,00|||20260531||
BQ|Banque|BQ202600111|20260531|445660|TVA deductible|||BQ202600111|20260531|TVA deductible 20 %|45,58|0,00|||20260531||
BQ|Banque|BQ202600111|20260531|512000|Banque|||BQ202600111|20260531|Achats divers|0,00|273,48|||20260531||
BQ|Banque|BQ202600112|20260531|627000|Services bancaires|||BQ202600112|20260531|Commissions du mois|68,00|0,00|||20260531||
BQ|Banque|BQ202600112|20260531|512000|Banque|||BQ202600112|20260531|Frais preleves|0,00|68,00|||20260531||
BQ|Banque|BQ202600113|20260531|164000|Emprunts aupres des etablissements de credit|||BQ202600113|20260531|Capital rembourse|1640,00|0,00|||20260531||
BQ|Banque|BQ202600113|20260531|661100|Interets des emprunts|||BQ202600113|20260531|Interets|177,08|0,00|||20260531||
BQ|Banque|BQ202600113|20260531|512000|Banque|||BQ202600113|20260531|Prelevement de la banque|0,00|1817,08|||20260531||
OD|Operations diverses|OD202600009|20260531|681100|Dotations aux amortissements|||OD202600009|20260531|Dotation du mois|2194,22|0,00|||20260531||
OD|Operations diverses|OD202600009|20260531|281540|Amortissements du materiel industriel|||OD202600009|20260531|Torrefacteur|0,00|1216,67|||20260531||
OD|Operations diverses|OD202600009|20260531|281350|Amortissements des agencements|||OD202600009|20260531|Agencement|0,00|540,74|||20260531||
OD|Operations diverses|OD202600009|20260531|281830|Amortissements du materiel de bureau|||OD202600009|20260531|Materiel de bureau|0,00|247,92|||20260531||
OD|Operations diverses|OD202600009|20260531|280500|Amortissements des logiciels|||OD202600009|20260531|Logiciel|0,00|188,89|||20260531||
CA|Caisse|CA202600143|20260601|530000|Caisse|||CA202600143|20260601|Encaissements de la journee|472,43|0,00|||20260601||
CA|Caisse|CA202600143|20260601|701000|Ventes de cafe torrefie|||CA202600143|20260601|12.6 kg de cafe torrefie|0,00|350,98|||20260601||
CA|Caisse|CA202600143|20260601|445710|TVA collectee|||CA202600143|20260601|TVA collectee 5,5 %|0,00|19,30|||20260601||
CA|Caisse|CA202600143|20260601|706000|Prestations, bar et degustations|||CA202600143|20260601|Bar et degustations|0,00|92,86|||20260601||
CA|Caisse|CA202600143|20260601|445710|TVA collectee|||CA202600143|20260601|TVA collectee 10 %|0,00|9,29|||20260601||
ST|Stocks et production|ST202600612|20260601|713500|Variation des stocks de produits finis|||ST202600612|20260601|Destockage de produits finis|118,13|0,00|||20260601||
ST|Stocks et production|ST202600612|20260601|355000|Stock de cafe torrefie|||ST202600612|20260601|Stock de cafe torrefie|0,00|118,13|||20260601||
VE|Ventes|VE202600162|20260601|512000|Banque|||VE202600162|20260601|Encaissement Stripe|504,75|0,00|||20260601||
VE|Ventes|VE202600162|20260601|701000|Ventes de cafe torrefie|||VE202600162|20260601|17.4 kg de cafe torrefie|0,00|459,62|||20260601||
